GSE_ID,GPL_ID,DATA_TYPE
GSE134517,GPL18573,RNASeq
GSE134522,GPL16791,RNASeq
GSE134532,GPL16791,RNASeq
GSE134532,GPL18573,RNASeq
GSE134536,GPL16791,RNASeq
GSE134555,GPL20795,RNASeq
GSE134567,GPL20301,RNASeq
GSE134570,GPL18573,RNASeq
GSE134595,GPL16791,RNASeq
GSE134595,GPL20795,RNASeq
GSE134596,GPL11154,RNASeq
GSE134598,GPL20301,RNASeq
GSE134630,GPL20301,RNASeq
GSE134641,GPL24676,RNASeq
GSE134644,GPL23934,RNASeq
GSE134662,GPL16791,RNASeq
GSE115046,GPL24676,RNASeq
GSE134697,GPL16791,RNASeq
GSE134698,GPL15520,RNASeq
GSE134700,GPL20301,RNASeq
GSE134702,GPL11154,RNASeq
GSE134713,GPL18573,RNASeq
GSE134717,GPL18460,RNASeq
GSE134717,GPL24676,RNASeq
GSE134737,GPL24676,RNASeq
GSE134752,GPL18573,RNASeq
GSE134752,GPL20301,RNASeq
GSE134757,GPL24676,RNASeq
GSE134769,GPL20795,RNASeq
GSE134782,GPL11154,RNASeq
GSE134802,GPL20301,RNASeq
GSE134803,GPL16791,RNASeq
GSE134817,GPL11154,RNASeq
GSE134818,GPL23227,RNASeq
GSE134849,GPL20301,RNASeq
GSE134852,GPL11154,RNASeq
GSE134865,GPL18573,RNASeq
GSE134870,GPL20301,RNASeq
GSE134879,GPL23227,RNASeq
GSE134881,GPL11154,RNASeq
GSE134888,GPL18573,RNASeq
GSE134896,GPL16791,RNASeq
GSE134905,GPL11154,RNASeq
GSE134906,GPL11154,RNASeq
GSE134908,GPL11154,RNASeq
GSE134909,GPL21290,RNASeq
GSE134910,GPL11154,RNASeq
GSE134911,GPL11154,RNASeq
GSE134916,GPL18573,RNASeq
GSE134920,GPL20795,RNASeq
GSE134938,GPL20301,RNASeq
GSE134954,GPL20301,RNASeq
GSE134960,GPL16791,RNASeq
GSE134973,GPL16791,RNASeq
GSE134978,GPL20301,RNASeq
GSE134979,GPL15433,RNASeq
GSE134986,GPL20301,RNASeq
GSE134992,GPL18573,RNASeq
GSE135012,GPL11154,RNASeq
GSE135016,GPL23227,RNASeq
GSE135023,GPL18573,RNASeq
GSE135028,GPL11154,RNASeq
GSE135030,GPL16791,RNASeq
GSE135047,GPL18573,RNASeq
GSE135049,GPL20301,RNASeq
GSE135055,GPL16791,RNASeq
GSE135085,GPL24676,RNASeq
GSE135086,GPL24676,RNASeq
GSE135095,GPL10999,RNASeq
GSE135095,GPL11154,RNASeq
GSE135098,GPL18573,RNASeq
GSE135108,GPL24676,RNASeq
GSE135118,GPL11154,RNASeq
GSE135122,GPL21697,RNASeq
GSE135188,GPL21290,RNASeq
GSE135192,GPL16791,RNASeq
GSE135196,GPL20301,RNASeq
GSE115327,GPL16791,RNASeq
GSE135280,GPL24676,RNASeq
GSE135312,GPL20301,RNASeq
GSE135328,GPL20301,RNASeq
GSE135338,GPL18573,RNASeq
GSE135350,GPL20301,RNASeq
GSE135352,GPL18573,RNASeq
GSE135383,GPL18573,RNASeq
GSE131132,GPL24676,RNASeq
GSE135384,GPL21697,RNASeq
GSE135402,GPL18573,RNASeq
GSE135403,GPL11154,RNASeq
GSE135413,GPL18573,RNASeq
GSE135420,GPL16791,RNASeq
GSE135437,GPL21290,RNASeq
GSE135445,GPL20301,RNASeq
GSE135452,GPL24676,RNASeq
GSE135453,GPL20301,RNASeq
GSE135455,GPL16791,RNASeq
GSE135458,GPL18573,RNASeq
GSE135460,GPL18573,RNASeq
GSE125014,GPL20301,RNASeq
GSE135482,GPL21290,RNASeq
GSE135485,GPL21290,RNASeq
GSE135487,GPL16791,RNASeq
GSE135498,GPL20301,RNASeq
GSE135500,GPL11154,RNASeq
GSE135505,GPL21290,RNASeq
GSE135507,GPL16791,RNASeq
GSE135507,GPL21697,RNASeq
GSE135515,GPL20301,RNASeq
GSE135527,GPL18573,RNASeq
GSE135538,GPL11154,RNASeq
GSE135538,GPL16791,RNASeq
GSE135538,GPL25584,RNASeq
GSE135538,GPL27024,RNASeq
GSE135538,GPL27025,RNASeq
GSE135548,GPL16791,RNASeq
GSE135550,GPL16791,RNASeq
GSE135564,GPL20301,RNASeq
GSE135579,GPL15433,RNASeq
GSE135581,GPL18573,RNASeq
GSE135582,GPL16791,RNASeq
GSE135586,GPL18573,RNASeq
GSE135587,GPL18573,RNASeq
GSE135595,GPL23227,RNASeq
GSE135597,GPL15520,RNASeq
GSE135619,GPL24676,RNASeq
GSE106872,GPL16791,RNASeq
GSE106872,GPL20301,RNASeq
GSE135635,GPL18573,RNASeq
GSE135635,GPL20301,RNASeq
GSE125780,GPL20301,RNASeq
GSE135640,GPL11154,RNASeq
GSE135642,GPL11154,RNASeq
GSE135716,GPL11154,RNASeq
GSE135730,GPL10999,RNASeq
GSE135732,GPL16791,RNASeq
GSE135753,GPL18573,RNASeq
GSE135773,GPL21290,RNASeq
GSE135876,GPL20301,RNASeq
GSE135914,GPL20301,RNASeq
GSE135934,GPL20795,RNASeq
GSE135994,GPL11154,RNASeq
GSE135995,GPL16791,RNASeq
GSE135997,GPL11154,RNASeq
GSE136000,GPL20301,RNASeq
GSE136002,GPL16791,RNASeq
GSE136009,GPL17303,RNASeq
GSE136022,GPL16791,RNASeq
GSE136023,GPL16791,RNASeq
GSE136025,GPL16791,RNASeq
GSE136032,GPL16791,RNASeq
GSE136040,GPL21290,RNASeq
GSE136040,GPL24676,RNASeq
GSE136046,GPL16791,RNASeq
GSE136053,GPL16791,RNASeq
GSE136064,GPL16791,RNASeq
GSE136078,GPL24676,RNASeq
GSE136105,GPL16791,RNASeq
GSE136113,GPL20301,RNASeq
GSE136134,GPL11154,RNASeq
GSE136135,GPL20795,RNASeq
GSE136139,GPL20301,RNASeq
GSE136141,GPL18573,RNASeq
GSE136148,GPL16791,RNASeq
GSE136155,GPL16791,RNASeq
GSE136179,GPL23227,RNASeq
GSE136180,GPL23227,RNASeq
GSE136181,GPL23227,RNASeq
GSE136204,GPL11154,RNASeq
GSE136217,GPL18573,RNASeq
GSE136217,GPL24958,RNASeq
GSE136229,GPL24676,RNASeq
GSE136231,GPL18573,RNASeq
GSE136262,GPL21290,RNASeq
GSE136263,GPL18573,RNASeq
GSE136272,GPL16791,RNASeq
GSE136289,GPL16791,RNASeq
GSE136303,GPL18573,RNASeq
GSE136325,GPL16791,RNASeq
GSE136326,GPL16791,RNASeq
GSE136330,GPL11154,RNASeq
GSE136366,GPL16791,RNASeq
GSE136369,GPL16791,RNASeq
GSE136372,GPL20301,RNASeq
GSE135895,GPL16791,RNASeq
GSE136421,GPL16791,RNASeq
GSE136447,GPL20795,RNASeq
GSE136447,GPL23227,RNASeq
GSE136534,GPL20301,RNASeq
GSE136559,GPL23227,RNASeq
GSE136569,GPL20795,RNASeq
GSE136596,GPL18573,RNASeq
GSE136604,GPL18573,RNASeq
GSE136610,GPL16791,RNASeq
GSE136611,GPL16791,RNASeq
GSE136632,GPL16791,RNASeq
GSE136711,GPL16791,RNASeq
GSE136731,GPL20301,RNASeq
GSE136734,GPL18573,RNASeq
GSE136738,GPL23227,RNASeq
GSE136740,GPL10999,RNASeq
GSE136745,GPL17303,RNASeq
GSE136763,GPL18573,RNASeq
GSE136795,GPL18573,RNASeq
GSE136803,GPL20301,RNASeq
GSE136825,GPL20301,RNASeq
GSE136829,GPL17301,RNASeq
GSE136834,GPL20795,RNASeq
GSE136841,GPL15520,RNASeq
GSE136846,GPL11154,RNASeq
GSE122252,GPL18573,RNASeq
GSE136868,GPL11154,RNASeq
GSE136871,GPL19969,RNASeq
GSE136876,GPL20301,RNASeq
GSE136884,GPL20301,RNASeq
GSE136891,GPL23227,RNASeq
GSE136904,GPL24676,RNASeq
GSE136908,GPL11154,RNASeq
GSE136919,GPL10999,RNASeq
GSE136997,GPL18573,RNASeq
GSE137025,GPL18573,RNASeq
GSE137029,GPL20301,RNASeq
GSE137056,GPL11154,RNASeq
GSE137065,GPL16791,RNASeq
GSE137067,GPL16791,RNASeq
GSE137071,GPL18573,RNASeq
GSE137083,GPL21290,RNASeq
GSE137101,GPL16791,RNASeq
GSE137104,GPL20795,RNASeq
GSE137106,GPL24676,RNASeq
GSE137108,GPL20301,RNASeq
GSE137127,GPL15520,RNASeq
GSE137136,GPL11154,RNASeq
GSE137173,GPL18573,RNASeq
GSE137182,GPL11154,RNASeq
GSE137186,GPL20301,RNASeq
GSE137211,GPL18573,RNASeq
GSE137225,GPL18573,RNASeq
GSE137229,GPL24676,RNASeq
GSE137237,GPL18573,RNASeq
GSE137238,GPL18573,RNASeq
GSE137239,GPL18573,RNASeq
GSE137253,GPL20795,RNASeq
GSE137276,GPL10999,RNASeq
GSE137278,GPL18573,RNASeq
GSE137290,GPL20301,RNASeq
GSE137297,GPL18573,RNASeq
GSE137308,GPL16791,RNASeq
GSE137325,GPL18573,RNASeq
GSE137351,GPL18573,RNASeq
GSE137361,GPL18573,RNASeq
GSE137377,GPL16791,RNASeq
GSE137390,GPL20301,RNASeq
GSE137410,GPL20301,RNASeq
GSE137448,GPL11154,RNASeq
GSE137480,GPL20301,RNASeq
GSE137500,GPL16791,RNASeq
GSE137510,GPL11154,RNASeq
GSE137528,GPL20301,RNASeq
GSE137543,GPL11154,RNASeq
GSE137551,GPL11154,RNASeq
GSE137559,GPL16791,RNASeq
GSE137561,GPL18573,RNASeq
GSE137564,GPL16791,RNASeq
GSE137587,GPL17303,RNASeq
GSE137596,GPL21697,RNASeq
GSE137608,GPL20301,RNASeq
GSE137619,GPL21290,RNASeq
GSE137651,GPL18573,RNASeq
GSE137657,GPL16791,RNASeq
GSE137659,GPL16791,RNASeq
GSE137663,GPL20301,RNASeq
GSE137675,GPL20301,RNASeq
GSE137675,GPL20795,RNASeq
GSE137702,GPL16791,RNASeq
GSE137725,GPL24676,RNASeq
GSE137747,GPL20301,RNASeq
GSE137755,GPL20301,RNASeq
GSE137768,GPL18573,RNASeq
GSE137775,GPL16791,RNASeq
GSE137777,GPL24676,RNASeq
GSE137786,GPL20301,RNASeq
GSE137802,GPL16791,RNASeq
GSE137803,GPL11154,RNASeq
GSE137811,GPL18573,RNASeq
GSE137834,GPL16791,RNASeq
GSE137843,GPL16791,RNASeq
GSE137846,GPL18573,RNASeq
GSE137851,GPL16791,RNASeq
GSE137856,GPL11154,RNASeq
GSE137877,GPL21290,RNASeq
GSE137883,GPL11154,RNASeq
GSE137893,GPL16791,RNASeq
GSE137920,GPL20301,RNASeq
GSE114517,GPL18573,RNASeq
GSE138002,GPL18573,RNASeq
GSE138031,GPL16791,RNASeq
GSE138093,GPL16791,RNASeq
GSE138107,GPL18573,RNASeq
GSE138113,GPL18573,RNASeq
GSE138114,GPL20301,RNASeq
GSE138130,GPL18573,RNASeq
GSE138155,GPL23934,RNASeq
GSE138161,GPL20301,RNASeq
GSE138207,GPL16791,RNASeq
GSE138219,GPL11154,RNASeq
GSE138225,GPL24676,RNASeq
GSE138232,GPL21290,RNASeq
GSE138239,GPL11154,RNASeq
GSE138266,GPL18573,RNASeq
GSE138269,GPL15433,RNASeq
GSE138269,GPL23227,RNASeq
GSE138286,GPL24676,RNASeq
GSE138292,GPL21697,RNASeq
GSE138441,GPL11154,RNASeq
GSE138475,GPL16791,RNASeq
GSE138485,GPL16791,RNASeq
GSE138487,GPL11154,RNASeq
GSE138508,GPL16791,RNASeq
GSE138531,GPL16791,RNASeq
GSE138567,GPL20795,RNASeq
GSE138621,GPL11154,RNASeq
GSE138622,GPL24676,RNASeq
GSE138649,GPL15520,RNASeq
GSE138673,GPL20301,RNASeq
GSE138681,GPL20301,RNASeq
GSE138695,GPL18573,RNASeq
GSE138717,GPL16791,RNASeq
GSE138735,GPL18573,RNASeq
GSE138766,GPL20301,RNASeq
GSE138800,GPL20795,RNASeq
GSE138804,GPL18573,RNASeq
GSE138806,GPL16791,RNASeq
GSE138841,GPL18460,RNASeq
GSE138853,GPL18573,RNASeq
GSE138858,GPL21290,RNASeq
GSE138889,GPL16791,RNASeq
GSE138913,GPL18460,RNASeq
GSE138937,GPL16791,RNASeq
GSE138942,GPL17301,RNASeq
GSE138988,GPL18573,RNASeq
GSE139010,GPL18573,RNASeq
GSE139018,GPL18573,RNASeq
GSE139021,GPL16791,RNASeq
GSE139028,GPL15433,RNASeq
GSE139074,GPL20301,RNASeq
GSE139124,GPL16791,RNASeq
GSE139221,GPL16791,RNASeq
GSE139233,GPL18573,RNASeq
GSE139238,GPL21697,RNASeq
GSE139243,GPL20301,RNASeq
GSE139274,GPL20795,RNASeq
GSE139324,GPL18573,RNASeq
GSE139326,GPL24676,RNASeq
GSE139335,GPL16791,RNASeq
GSE139339,GPL11154,RNASeq
GSE139341,GPL16791,RNASeq
GSE139358,GPL21290,RNASeq
GSE139372,GPL16791,RNASeq
GSE139382,GPL20301,RNASeq
GSE135394,GPL20795,RNASeq
GSE139425,GPL16791,RNASeq
GSE139441,GPL18573,RNASeq
GSE139442,GPL18573,RNASeq
GSE139448,GPL11154,RNASeq
GSE139497,GPL18573,RNASeq
GSE139505,GPL18573,RNASeq
GSE139516,GPL20795,RNASeq
GSE139518,GPL20795,RNASeq
GSE139533,GPL18573,RNASeq
GSE139535,GPL16791,RNASeq
GSE139548,GPL18573,RNASeq
GSE139567,GPL15520,RNASeq
GSE139594,GPL16791,RNASeq
GSE131685,GPL20795,RNASeq
GSE139667,GPL11154,RNASeq
GSE139671,GPL18573,RNASeq
GSE139685,GPL21697,RNASeq
GSE139816,GPL18573,RNASeq
GSE139834,GPL15520,RNASeq
GSE139837,GPL18573,RNASeq
GSE139887,GPL16791,RNASeq
GSE139896,GPL16791,RNASeq
GSE139912,GPL20301,RNASeq
GSE139913,GPL18460,RNASeq
GSE139924,GPL18573,RNASeq
GSE139928,GPL11154,RNASeq
GSE139929,GPL20301,RNASeq
GSE139949,GPL18573,RNASeq
GSE139962,GPL24676,RNASeq
GSE139116,GPL18573,RNASeq
GSE139963,GPL18573,RNASeq
GSE140003,GPL20301,RNASeq
GSE140031,GPL16791,RNASeq
GSE140040,GPL11154,RNASeq
GSE140064,GPL11154,RNASeq
GSE140107,GPL11154,RNASeq
GSE140108,GPL18573,RNASeq
GSE140109,GPL20795,RNASeq
GSE140110,GPL21290,RNASeq
GSE140119,GPL15520,RNASeq
GSE140122,GPL18573,RNASeq
GSE140144,GPL18573,RNASeq
GSE140150,GPL20301,RNASeq
GSE123434,GPL20301,RNASeq
GSE140172,GPL11154,RNASeq
GSE140198,GPL21697,RNASeq
GSE140214,GPL11154,RNASeq
GSE140216,GPL16791,RNASeq
GSE140217,GPL16791,RNASeq
GSE140218,GPL16791,RNASeq
GSE140221,GPL21697,RNASeq
GSE140225,GPL18573,RNASeq
GSE140226,GPL15433,RNASeq
GSE140227,GPL21290,RNASeq
GSE140261,GPL16791,RNASeq
GSE140274,GPL16791,RNASeq
GSE140275,GPL16791,RNASeq
GSE140355,GPL18573,RNASeq
GSE140370,GPL16791,RNASeq
GSE140373,GPL16791,RNASeq
GSE140380,GPL21290,RNASeq
GSE140432,GPL18573,RNASeq
GSE140442,GPL20301,RNASeq
GSE140472,GPL18460,RNASeq
GSE140482,GPL18573,RNASeq
GSE140483,GPL18573,RNASeq
GSE140523,GPL16791,RNASeq
GSE140543,GPL11154,RNASeq
GSE140543,GPL16791,RNASeq
GSE140574,GPL16791,RNASeq
GSE140627,GPL16791,RNASeq
GSE140639,GPL20301,RNASeq
GSE140651,GPL18573,RNASeq
GSE140652,GPL18573,RNASeq
GSE138661,GPL15520,RNASeq
GSE140673,GPL11154,RNASeq
GSE129344,GPL20301,RNASeq
GSE140707,GPL21290,RNASeq
GSE140709,GPL20301,RNASeq
GSE130342,GPL18573,RNASeq
GSE140731,GPL24676,RNASeq
GSE140738,GPL11154,RNASeq
GSE140738,GPL18573,RNASeq
GSE140740,GPL18573,RNASeq
GSE140758,GPL16791,RNASeq
GSE140528,GPL16791,RNASeq
GSE140771,GPL16791,RNASeq
GSE140781,GPL16791,RNASeq
GSE140786,GPL11154,RNASeq
GSE140788,GPL18573,RNASeq
GSE140833,GPL18573,RNASeq
GSE140843,GPL24676,RNASeq
GSE140845,GPL16791,RNASeq
GSE140848,GPL20795,RNASeq
GSE140900,GPL11154,RNASeq
GSE140914,GPL11154,RNASeq
GSE140926,GPL15433,RNASeq
GSE140947,GPL18573,RNASeq
GSE140980,GPL21697,RNASeq
GSE140984,GPL18573,RNASeq
GSE140993,GPL11154,RNASeq
GSE141013,GPL11154,RNASeq
GSE141021,GPL18573,RNASeq
GSE130784,GPL19415,RNASeq
GSE141048,GPL18573,RNASeq
GSE141052,GPL24676,RNASeq
GSE141095,GPL20301,RNASeq
GSE141098,GPL21290,RNASeq
GSE141100,GPL16791,RNASeq
GSE141116,GPL18573,RNASeq
GSE141126,GPL11154,RNASeq
GSE141136,GPL11154,RNASeq
GSE141140,GPL20795,RNASeq
GSE141143,GPL20301,RNASeq
GSE141169,GPL23227,RNASeq
GSE141171,GPL18573,RNASeq
GSE141217,GPL24676,RNASeq
GSE141221,GPL16791,RNASeq
GSE141235,GPL11154,RNASeq
GSE141238,GPL20795,RNASeq
GSE141257,GPL16791,RNASeq
GSE141326,GPL17303,RNASeq
GSE141364,GPL18573,RNASeq
GSE141366,GPL18573,RNASeq
GSE141370,GPL18573,RNASeq
GSE141372,GPL18573,RNASeq
GSE141373,GPL18573,RNASeq
GSE141376,GPL18573,RNASeq
GSE141446,GPL18573,RNASeq
GSE141482,GPL16791,RNASeq
GSE141507,GPL18573,RNASeq
GSE141510,GPL20795,RNASeq
GSE141522,GPL16791,RNASeq
GSE141531,GPL24676,RNASeq
GSE141558,GPL20795,RNASeq
GSE141569,GPL16791,RNASeq
GSE141595,GPL11154,RNASeq
GSE141605,GPL11154,RNASeq
GSE141605,GPL18573,RNASeq
GSE141610,GPL11154,RNASeq
GSE141636,GPL16791,RNASeq
GSE141656,GPL24676,RNASeq
GSE141666,GPL11154,RNASeq
GSE141675,GPL20301,RNASeq
GSE141685,GPL20795,RNASeq
GSE141711,GPL16791,RNASeq
GSE141746,GPL20301,RNASeq
GSE141756,GPL18573,RNASeq
GSE141766,GPL16791,RNASeq
GSE141783,GPL16791,RNASeq
GSE141797,GPL18573,RNASeq
GSE141843,GPL18573,RNASeq
GSE141906,GPL16791,RNASeq
GSE141910,GPL16791,RNASeq
GSE141945,GPL21697,RNASeq
GSE141946,GPL21697,RNASeq
GSE141963,GPL18573,RNASeq
GSE139360,GPL21290,RNASeq
GSE142023,GPL11154,RNASeq
GSE142025,GPL20301,RNASeq
GSE142046,GPL21290,RNASeq
GSE142073,GPL18573,RNASeq
GSE142077,GPL16791,RNASeq
GSE142100,GPL18573,RNASeq
GSE142130,GPL20301,RNASeq
GSE142131,GPL20301,RNASeq
GSE142136,GPL16791,RNASeq
GSE142205,GPL23934,RNASeq
GSE142210,GPL16791,RNASeq
GSE142217,GPL17301,RNASeq
GSE142293,GPL21290,RNASeq
GSE142308,GPL16791,RNASeq
GSE142333,GPL21697,RNASeq
GSE142334,GPL16791,RNASeq
GSE120409,GPL16791,RNASeq
GSE142385,GPL16791,RNASeq
GSE142386,GPL20301,RNASeq
GSE142456,GPL20301,RNASeq
GSE142474,GPL11154,RNASeq
GSE142475,GPL11154,RNASeq
GSE142504,GPL20301,RNASeq
GSE142508,GPL20795,RNASeq
GSE142510,GPL16791,RNASeq
GSE142538,GPL18573,RNASeq
GSE142560,GPL16791,RNASeq
GSE142561,GPL16791,RNASeq
GSE142562,GPL15520,RNASeq
GSE142566,GPL18573,RNASeq
GSE142572,GPL20301,RNASeq
GSE142588,GPL23227,RNASeq
GSE142591,GPL20301,RNASeq
GSE142612,GPL18573,RNASeq
GSE142620,GPL21290,RNASeq
GSE142630,GPL20301,RNASeq
GSE142631,GPL24676,RNASeq
GSE142637,GPL21290,RNASeq
GSE142663,GPL18573,RNASeq
GSE142667,GPL16791,RNASeq
GSE142682,GPL21697,RNASeq
GSE142695,GPL24676,RNASeq
GSE142818,GPL16791,RNASeq
GSE142824,GPL16791,RNASeq
GSE142986,GPL11154,RNASeq
GSE143136,GPL16512,RNASeq
GSE143143,GPL20301,RNASeq
GSE143147,GPL20795,RNASeq
GSE143155,GPL21697,RNASeq
GSE143170,GPL24676,RNASeq
GSE143190,GPL18573,RNASeq
GSE143207,GPL11154,RNASeq
GSE143213,GPL11154,RNASeq
GSE143214,GPL11154,RNASeq
GSE143233,GPL16791,RNASeq
GSE143234,GPL11154,RNASeq
GSE143260,GPL16791,RNASeq
GSE143274,GPL20795,RNASeq
GSE143318,GPL18573,RNASeq
GSE143347,GPL16791,RNASeq
GSE143406,GPL23227,RNASeq
GSE143452,GPL18573,RNASeq
GSE143453,GPL18573,RNASeq
GSE143492,GPL18573,RNASeq
GSE143519,GPL11154,RNASeq
GSE143583,GPL23227,RNASeq
GSE143613,GPL15520,RNASeq
GSE143627,GPL20301,RNASeq
GSE143662,GPL20301,RNASeq
GSE143662,GPL24676,RNASeq
GSE143681,GPL20301,RNASeq
GSE143685,GPL16791,RNASeq
GSE143731,GPL16791,RNASeq
GSE143797,GPL20301,RNASeq
GSE143880,GPL20301,RNASeq
GSE143896,GPL20795,RNASeq
GSE143950,GPL20795,RNASeq
GSE144004,GPL16791,RNASeq
GSE144043,GPL11154,RNASeq
GSE144052,GPL18573,RNASeq
GSE144078,GPL28038,RNASeq
GSE127890,GPL18573,RNASeq
GSE144156,GPL21290,RNASeq
GSE144157,GPL21290,RNASeq
GSE144278,GPL20795,RNASeq
GSE144290,GPL20301,RNASeq
GSE144373,GPL11154,RNASeq
GSE144435,GPL16791,RNASeq
GSE144464,GPL11154,RNASeq
GSE144465,GPL11154,RNASeq
GSE144561,GPL18573,RNASeq
GSE144601,GPL21290,RNASeq
GSE144770,GPL24676,RNASeq
GSE144781,GPL20301,RNASeq
GSE145018,GPL17303,RNASeq
GSE145081,GPL16791,RNASeq
GSE145097,GPL18573,RNASeq
GSE145129,GPL20301,RNASeq
GSE145151,GPL16791,RNASeq
GSE145163,GPL20795,RNASeq
GSE145180,GPL20795,RNASeq
GSE145203,GPL16791,RNASeq
GSE145204,GPL16791,RNASeq
GSE145253,GPL16791,RNASeq
GSE145307,GPL24676,RNASeq
GSE145329,GPL20795,RNASeq
GSE145371,GPL16791,RNASeq
GSE145382,GPL16791,RNASeq
GSE145389,GPL18573,RNASeq
GSE145415,GPL16791,RNASeq
GSE145421,GPL16791,RNASeq
GSE145428,GPL18573,RNASeq
GSE145429,GPL18573,RNASeq
GSE145447,GPL18573,RNASeq
GSE145449,GPL16791,RNASeq
GSE145453,GPL20301,RNASeq
GSE145469,GPL20301,RNASeq
GSE145485,GPL18573,RNASeq
GSE145486,GPL18573,RNASeq
GSE145508,GPL11154,RNASeq
GSE145527,GPL20301,RNASeq
GSE145529,GPL24676,RNASeq
GSE145575,GPL20301,RNASeq
GSE137869,GPL20795,RNASeq
GSE145618,GPL18573,RNASeq
GSE145632,GPL20795,RNASeq
GSE145635,GPL24676,RNASeq
GSE131049,GPL16791,RNASeq
GSE145647,GPL24676,RNASeq
GSE145656,GPL18573,RNASeq
GSE145662,GPL20795,RNASeq
GSE145675,GPL10999,RNASeq
GSE145692,GPL20301,RNASeq
GSE145710,GPL20301,RNASeq
GSE145722,GPL20301,RNASeq
GSE145728,GPL11154,RNASeq
GSE145770,GPL16791,RNASeq
GSE145803,GPL16791,RNASeq
GSE145804,GPL21290,RNASeq
GSE145807,GPL24676,RNASeq
GSE145815,GPL24676,RNASeq
GSE145843,GPL18573,RNASeq
GSE145872,GPL21290,RNASeq
GSE145894,GPL11154,RNASeq
GSE145896,GPL18573,RNASeq
GSE145926,GPL23227,RNASeq
GSE142441,GPL20301,RNASeq
GSE145949,GPL11154,RNASeq
GSE145990,GPL24676,RNASeq
GSE146009,GPL18573,RNASeq
GSE146015,GPL18573,RNASeq
GSE146018,GPL11154,RNASeq
GSE146023,GPL17301,RNASeq
GSE146075,GPL16791,RNASeq
GSE146095,GPL16791,RNASeq
GSE146096,GPL16791,RNASeq
GSE146121,GPL16791,RNASeq
GSE131581,GPL24676,RNASeq
GSE146169,GPL20301,RNASeq
GSE146197,GPL23227,RNASeq
GSE146207,GPL11154,RNASeq
GSE146207,GPL21697,RNASeq
GSE146231,GPL16791,RNASeq
GSE146279,GPL16791,RNASeq
GSE146280,GPL16791,RNASeq
GSE146307,GPL24676,RNASeq
GSE146309,GPL24676,RNASeq
GSE146353,GPL20301,RNASeq
GSE146358,GPL24676,RNASeq
GSE146372,GPL11154,RNASeq
GSE146373,GPL16791,RNASeq
GSE146423,GPL20301,RNASeq
GSE146447,GPL16791,RNASeq
GSE146479,GPL24676,RNASeq
GSE146496,GPL23227,RNASeq
GSE146532,GPL11154,RNASeq
GSE146549,GPL24676,RNASeq
GSE146597,GPL15520,RNASeq
GSE146600,GPL15520,RNASeq
GSE146687,GPL21290,RNASeq
GSE146701,GPL20301,RNASeq
GSE146769,GPL21290,RNASeq
GSE146774,GPL24676,RNASeq
GSE146797,GPL24676,RNASeq
GSE146826,GPL15520,RNASeq
GSE146850,GPL16791,RNASeq
GSE146851,GPL18573,RNASeq
GSE146867,GPL16791,RNASeq
GSE146887,GPL18573,RNASeq
GSE146889,GPL16791,RNASeq
GSE146899,GPL24676,RNASeq
GSE146946,GPL20795,RNASeq
GSE146982,GPL24676,RNASeq
GSE147026,GPL24676,RNASeq
GSE147027,GPL24676,RNASeq
GSE147043,GPL18573,RNASeq
GSE147076,GPL18573,RNASeq
GSE147093,GPL18573,RNASeq
GSE147129,GPL24676,RNASeq
GSE147137,GPL24676,RNASeq
GSE147194,GPL24676,RNASeq
GSE147223,GPL16791,RNASeq
GSE147315,GPL16791,RNASeq
GSE147315,GPL24676,RNASeq
GSE147323,GPL24676,RNASeq
GSE147324,GPL16791,RNASeq
GSE147333,GPL16791,RNASeq
GSE147339,GPL20301,RNASeq
GSE147340,GPL23934,RNASeq
GSE147413,GPL18573,RNASeq
GSE147419,GPL20301,RNASeq
GSE147427,GPL20301,RNASeq
GSE147447,GPL23227,RNASeq
GSE147456,GPL24676,RNASeq
GSE147457,GPL16791,RNASeq
GSE147457,GPL24676,RNASeq
GSE147570,GPL18573,RNASeq
GSE147608,GPL16791,RNASeq
GSE147620,GPL16791,RNASeq
GSE147636,GPL24676,RNASeq
GSE147659,GPL15520,RNASeq
GSE147735,GPL18573,RNASeq
GSE147769,GPL16791,RNASeq
GSE147770,GPL24676,RNASeq
GSE147784,GPL24676,RNASeq
GSE147901,GPL16791,RNASeq
GSE147905,GPL21697,RNASeq
GSE147986,GPL24676,RNASeq
GSE148245,GPL20301,RNASeq
GSE148378,GPL24676,RNASeq
GSE148389,GPL21697,RNASeq
GSE132660,GPL15520,RNASeq
GSE132660,GPL18573,RNASeq
GSE148397,GPL16791,RNASeq
GSE148444,GPL16791,RNASeq
GSE148729,GPL18573,RNASeq
GSE148729,GPL20301,RNASeq
GSE149374,GPL23525,RNASeq
GSE149312,GPL18573,RNASeq
GSE149428,GPL16791,RNASeq
GSE149520,GPL11154,RNASeq
GSE149551,GPL18573,RNASeq
GSE149566,GPL16791,RNASeq
GSE149583,GPL20301,RNASeq
GSE149598,GPL20301,RNASeq
GSE149602,GPL20301,RNASeq
GSE149609,GPL20301,RNASeq
GSE149611,GPL16791,RNASeq
GSE149623,GPL20301,RNASeq
GSE149631,GPL16791,RNASeq
GSE149638,GPL16791,RNASeq
GSE149694,GPL18460,RNASeq
GSE149694,GPL21290,RNASeq
GSE149723,GPL20301,RNASeq
GSE149724,GPL20301,RNASeq
GSE149733,GPL21697,RNASeq
GSE149764,GPL18573,RNASeq
GSE149775,GPL18573,RNASeq
